test,channel,sample_rate_hz,n_samples,n_segments,frequency_hz,half_power_bandwidth_hz,zeta_half_power,zeta_bootstrap_mean,zeta_bootstrap_sd,zeta_bootstrap_q025,zeta_bootstrap_q975,bootstrap_valid_reps
test5,1,200.00000000000426,7808,6,8.789062500000187,0.26524240629520435,0.015089345780349083,0.014828105448982578,0.0018482288100807583,0.011758301249892139,0.01851245520638618,200
test5,1,200.00000000000426,7808,6,10.644531250000227,0.2600975085906114,0.012217424256733046,0.012219992742897985,0.002633121459654387,0.008656317698382184,0.01883338376525976,200
test5,1,200.00000000000426,7808,6,11.523437500000245,0.22732605570549502,0.009863639027221269,0.010339418431596132,0.0027521752471249485,0.006539210934498567,0.016956291606232115,200
test5,1,200.00000000000426,7808,6,15.03906250000032,0.3735538482868801,0.012419452618368737,0.011328007930672863,0.0023989612619650714,0.007689259017051832,0.016159133614411167,200
test5,1,200.00000000000426,7808,6,17.968750000000384,0.20716453675197855,0.005764578413967976,0.005637729977753541,0.0006376146676536304,0.004402768278453789,0.0067903683195806135,200
test5,2,200.00000000000426,7808,6,2.734375000000058,0.19407035737193645,0.0354871510622962,0.035616108876365,0.0019980011751161283,0.03253749893978159,0.03958734190106734,200
test5,2,200.00000000000426,7808,6,4.492187500000096,0.19277056384808677,0.021456201889177896,0.021513427924930256,0.0008563272876532352,0.020151856760537882,0.023475287599534482,200
test5,2,200.00000000000426,7808,6,8.789062500000187,0.34280931293156414,0.01950204091343968,0.017793210605354343,0.00431077900993979,0.010185554845924935,0.02383659865686564,200
test5,2,200.00000000000426,7808,6,10.644531250000227,0.24637414206597263,0.011572803737410577,0.011303720137933878,0.0018152527998901234,0.009161346303709,0.01470518649543934,200
test5,2,200.00000000000426,7808,6,13.964843750000298,0.479675113037759,0.017174381669603313,0.01624551042522613,0.007252164357278194,0.008380656743144888,0.03254461547862935,200
test5,2,200.00000000000426,7808,6,14.941406250000318,0.17099978907319802,0.005722345882710819,0.00897069269730441,0.005622476342107563,0.005191790614088503,0.02083918465008158,200
test5,2,200.00000000000426,7808,6,15.234375000000325,0.6628756627447352,0.02175591918751905,0.018135198784191127,0.005391014060476919,0.008102574799304872,0.025565278595088427,200
test5,2,200.00000000000426,7808,6,17.968750000000384,0.19288363693809174,0.0053671968539293945,0.005300672307807202,0.000628929940128628,0.004214474050285079,0.006526370263495919,200
test5,3,200.00000000000426,7808,6,2.734375000000058,0.19491231123736075,0.03564110834054521,0.03555838921712343,0.0019260568890192443,0.032471180845087134,0.04034643358572976,200
test5,3,200.00000000000426,7808,6,6.835937500000146,0.19784849830691442,0.014471204447591146,0.01570943187235641,0.004988332799506326,0.010112415895570178,0.0263077844714374,200
test5,3,200.00000000000426,7808,6,10.644531250000227,0.19910891388065188,0.009352638890540513,0.009300938674883272,0.0006479139102772047,0.007721920103368702,0.010349401580072734,200
test5,3,200.00000000000426,7808,6,11.523437500000245,0.2370778624077925,0.010286768267185354,0.010084867645792927,0.0020088264283992336,0.006723731547757783,0.014459344637112107,200
test5,3,200.00000000000426,7808,6,12.792968750000274,0.29382834825062076,0.011483978191169055,0.011961199812829526,0.0024055869455787042,0.00950583444699759,0.01706636084434981,200
test5,3,200.00000000000426,7808,6,14.941406250000318,0.5087294366635327,0.017024148468740077,0.012913185200391943,0.0066962005064597156,0.0054950666299075,0.02305289006698175,200
test5,3,200.00000000000426,7808,6,17.578125000000373,0.877231431774188,0.02495236072602082,0.020600642004763997,0.009114523734713728,0.005288646107471008,0.03197836730235518,200
test5,3,200.00000000000426,7808,6,17.968750000000384,0.20391539745047638,0.0056741675812305254,0.005892704179096307,0.0008616898330206805,0.004679946342813853,0.007403819684521707,200
test5,4,200.00000000000426,7808,6,2.734375000000058,0.19603433195133357,0.035846277842528806,0.03583116689158891,0.001996272996591769,0.032405543932257995,0.039546920209550425,200
test5,4,200.00000000000426,7808,6,4.492187500000096,0.1976789332934077,0.022002524749178822,0.021884318359027342,0.001084670069569189,0.019758459858579196,0.02414835844095595,200
test5,4,200.00000000000426,7808,6,6.835937500000146,0.20148310970665229,0.014737050309971968,0.01537896898940539,0.0034091586713150307,0.010361307112831609,0.02366137993181229,200
test5,4,200.00000000000426,7808,6,10.644531250000227,0.20085625077540215,0.009434715632752633,0.009590036535838503,0.0008657854513683326,0.008103590921941795,0.011230673457748004,200
test5,4,200.00000000000426,7808,6,11.523437500000245,0.24271255189209207,0.01053125648887699,0.0106248826919841,0.0017684450755973311,0.007152035694284031,0.01399646929553165,200
test5,4,200.00000000000426,7808,6,12.792968750000274,0.24931946050130627,0.00974439418142489,0.010568687233414822,0.0019781520650829863,0.009232666577314202,0.015965728413057236,200
test5,4,200.00000000000426,7808,6,14.941406250000318,0.17040023141651162,0.005702282253938045,0.006639970380657219,0.0029709019811240537,0.004319462136325829,0.017561054616699854,200
test5,4,200.00000000000426,7808,6,17.968750000000384,0.204957386141988,0.00570316204916824,0.005728429050431943,0.0006709870153232353,0.0046547210531469605,0.007074364076564435,200
test5,5,200.00000000000426,7808,6,2.734375000000058,0.19735298660487555,0.03608740326489076,0.03618392271514276,0.0022136955033466633,0.03244920100949786,0.04092271719937733,200
test5,5,200.00000000000426,7808,6,8.789062500000187,0.29296075143000344,0.01666621163690651,0.01719548154768114,0.004051141600891414,0.011346128014675341,0.02629723865581253,200
test5,5,200.00000000000426,7808,6,10.644531250000227,0.2523984192433204,0.011855778958952045,0.01108486648327756,0.0014540381582418347,0.007654029129041629,0.013729758586407589,200
test5,5,200.00000000000426,7808,6,12.792968750000274,0.24336497848114114,0.009511669387965008,0.010105826774775227,0.0016278874930360835,0.008891063908033492,0.01538386715027978,200
test5,5,200.00000000000426,7808,6,14.941406250000318,0.17501430339802404,0.005856687799986039,0.007090088898364806,0.0033810936498677724,0.004655501482017966,0.018730550520994708,200
test5,5,200.00000000000426,7808,6,15.234375000000325,0.2528429581085945,0.008298435548179333,0.009216157588477512,0.0027220890723266156,0.007696934549832765,0.0178959124338872,200
test5,5,200.00000000000426,7808,6,17.675781250000377,0.5417021844220855,0.01532328831072386,0.017355686915983465,0.005306867628749855,0.005164777921398227,0.028332541377656527,200
test5,5,200.00000000000426,7808,6,17.968750000000384,0.17961249482643282,0.004997912899518024,0.0052497234336162,0.0012087889041963941,0.003709937813986214,0.008760922062948892,200
test6,1,200.00000000000426,4128,3,2.734375000000058,0.17753841161432948,0.032464166695190984,0.032603369200887834,0.0012769498331042222,0.030944211131635393,0.0354223375053874,200
test6,1,200.00000000000426,4128,3,4.492187500000096,0.18643168507729957,0.020750657121646813,0.020970021903075287,0.001239893035082968,0.019570310170131482,0.024384045318412807,200
test6,1,200.00000000000426,4128,3,6.835937500000146,0.16466624307374378,0.012044159493393575,0.012267029438215404,0.0007474671982534684,0.011488250885994618,0.014393571626586844,200
test6,1,200.00000000000426,4128,3,8.789062500000187,0.21425351631336298,0.012188644483604391,0.011471384903520523,0.0024756831478813493,0.007963875580576448,0.015409592395548595,200
test6,1,200.00000000000426,4128,3,11.523437500000245,0.1767173618858795,0.0076677363801329135,0.008291637745039828,0.002104001668916843,0.005899940067347598,0.014012713689979193,200
test6,1,200.00000000000426,4128,3,12.597656250000268,0.4026235563426006,0.01598009774010908,0.025329235626703042,0.016318703358573446,0.013090870528865697,0.053410786113105915,200
test6,1,200.00000000000426,4128,3,14.941406250000318,0.20004298500308693,0.00669424890990708,0.0069900131941255,0.001489149544282103,0.005053593566101363,0.009418530100586854,200
test6,1,200.00000000000426,4128,3,17.87109375000038,0.26909567213863994,0.007528796947266706,0.007406273083555943,0.00038140147945258507,0.007236950723490383,0.007634554912673048,200
test6,2,200.00000000000426,4128,3,2.734375000000058,0.17766167926282606,0.032486707065201785,0.03326613124740978,0.003824498817054576,0.030948663440019807,0.03544764929857014,200
test6,2,200.00000000000426,4128,3,3.3203125000000706,0.16562903957152875,0.024941784782535562,0.030158201000022995,0.018400156705072106,0.022100454815720372,0.12338777202139707,200
test6,2,200.00000000000426,4128,3,4.492187500000096,0.3546812098130001,0.039477560744402646,0.03711609343376103,0.0048827328041860015,0.025179730793531942,0.04164404132002059,200
test6,2,200.00000000000426,4128,3,8.691406250000185,0.20408658956484516,0.011740711669348146,0.01150831959924718,0.000606596129835103,0.009764405774356395,0.012204754996898149,200
test6,2,200.00000000000426,4128,3,14.941406250000318,0.22531760004966195,0.007540039949374148,0.007475484909236151,0.00031328736991918197,0.0070212256547157416,0.007996713640306526,200
test6,2,200.00000000000426,4128,3,15.332031250000327,0.21846423128906522,0.007124438625477644,0.007208255670949851,0.0005286135500470556,0.005291245429883191,0.008289103055107792,200
test6,2,200.00000000000426,4128,3,17.87109375000038,0.2461707476988657,0.006887400154197626,0.006820687879632459,0.00030710865151146256,0.005494402136888105,0.006960048522469997,200
test6,2,200.00000000000426,4128,3,19.72656250000042,0.2234722903343247,0.00566424815104811,0.008832207057208441,0.004935314620842989,0.0053923491386695084,0.018553619182027154,200
test6,3,200.00000000000426,4128,3,2.734375000000058,0.17918091167630923,0.03276450956366728,0.03479392895840514,0.00768641020451922,0.031154972388834804,0.06932238103075868,200
test6,3,200.00000000000426,4128,3,4.6875000000000995,0.1837049281069083,0.01959519233140314,0.020123727160694972,0.002373773990604017,0.016587849559193565,0.023288027830274206,200
test6,3,200.00000000000426,4128,3,4.980468750000107,0.6402447634510651,0.06427555272292908,0.047323082520021334,0.023881680926290894,0.016885196265914098,0.0743624717508421,200
test6,3,200.00000000000426,4128,3,6.835937500000146,0.16450360771592543,0.01203226387865029,0.012287181637193308,0.0007023602602947406,0.01157575883287487,0.013521712425534915,200
test6,3,200.00000000000426,4128,3,11.523437500000245,0.13781439707867804,0.005979743330871327,0.0074831711379902575,0.006094150471456204,0.005689263357924499,0.03266877442851144,200
test6,3,200.00000000000426,4128,3,12.69531250000027,0.2745788659801853,0.010814183029373222,0.010089880993741364,0.0023793174614103623,0.004468455028439351,0.011402721039662575,200
test6,3,200.00000000000426,4128,3,15.332031250000327,0.16444762556360004,0.005362877980163148,0.005086629045322321,0.0005163174107834724,0.0035489502823058358,0.005536402176301482,200
test6,3,200.00000000000426,4128,3,17.968750000000384,0.2060531543155939,0.005733652989651186,0.006708570759982491,0.001741842127401015,0.0055205794392851094,0.010051582976556745,200
test6,4,200.00000000000426,4128,3,2.734375000000058,0.179729821630493,0.032864881669575165,0.03543013726549765,0.009031848201908282,0.031323011342798183,0.07413171028561932,200
test6,4,200.00000000000426,4128,3,4.492187500000096,0.17717008633585873,0.019719800913903855,0.01989523026790851,0.0010856431677273989,0.018508797550401676,0.02217771713467243,200
test6,4,200.00000000000426,4128,3,4.980468750000107,0.237668872074833,0.02386009068672782,0.03387979677713196,0.025023010577029766,0.01790656382813797,0.11228654936368894,200
test6,4,200.00000000000426,4128,3,6.835937500000146,0.16253780828061437,0.011888479691381827,0.012153777363767384,0.0005735244332331915,0.011524358745725178,0.013083948168253347,200
test6,4,200.00000000000426,4128,3,11.523437500000245,0.13677651109156663,0.005934709633803443,0.005886581076316924,0.00025390223559534556,0.005471268393729918,0.006293065016442525,200
test6,4,200.00000000000426,4128,3,12.597656250000268,0.31611590303758597,0.012546615686452758,0.018189452277353153,0.010274493591506027,0.009877031005605184,0.05232694016332091,200
test6,4,200.00000000000426,4128,3,15.332031250000327,0.21324127280178296,0.006954110297739525,0.013135491490581304,0.026047360240936193,0.006868009100083928,0.023925881645253107,200
test6,4,200.00000000000426,4128,3,17.87109375000038,0.21212327242677276,0.005934815053688817,0.006126122571798794,0.0007079652940510732,0.004205907054646534,0.007722597774598015,200
test6,5,200.00000000000426,4128,3,4.492187500000096,0.168874030587296,0.01879641383928124,0.018817198662142286,0.0009621038492164654,0.017637810193673945,0.020988373237983114,200
test6,5,200.00000000000426,4128,3,6.835937500000146,0.16362524703050418,0.011968018068516622,0.01225691706196466,0.0006557316255753453,0.011573456835931743,0.013951671635027614,200
test6,5,200.00000000000426,4128,3,8.789062500000187,0.18955552875266157,0.010783603413484518,0.010556427096621208,0.0005992733537259139,0.009107918749231439,0.011233825546800658,200
test6,5,200.00000000000426,4128,3,12.69531250000027,0.2950461053720552,0.011620277380806851,0.010630518829578,0.00344474340421777,0.0046700709021913435,0.022174901969349584,200
test6,5,200.00000000000426,4128,3,14.941406250000318,0.2179758150874349,0.007294354073514007,0.007253870942111358,0.00012516215105404398,0.007040534108149104,0.007384254524360095,200
test6,5,200.00000000000426,4128,3,15.332031250000327,0.18925015442033377,0.0061717247810961036,0.0059118390003134735,0.0005930945156550636,0.0037641833424482563,0.006264570141608644,200
test6,5,200.00000000000426,4128,3,17.968750000000384,0.3977592658218221,0.01106808391852003,0.010865922218646542,0.0045833214480903335,0.005646193620555074,0.020098377330949,200
test6,5,200.00000000000426,4128,3,19.824218750000423,0.2529195089871692,0.006379053625686102,0.015485495098263866,0.01658033750896656,0.0031773054100743495,0.04795680978563724,200
test7,1,200.00000000000426,12288,11,2.734375000000058,0.18957562902721703,0.03466525787926181,0.03412992206997379,0.0034255334262948316,0.02896863338552051,0.04011245231897597,200
test7,1,200.00000000000426,12288,11,4.003906250000085,0.3621678367748178,0.045226812787488475,0.1709845193585019,0.7406214834089356,0.04453718718725265,0.1926590462737433,200
test7,1,200.00000000000426,12288,11,4.492187500000096,0.17583841144213164,0.01957157970834119,0.019431001203825692,0.0010740663174053837,0.017685025836597805,0.02098783886268662,200
test7,1,200.00000000000426,12288,11,4.785156250000102,1.3725825994146326,0.14342087569393405,0.07493680590370504,0.05146114172401992,0.020247784998000333,0.15494318120153797,200
test7,1,200.00000000000426,12288,11,6.835937500000146,0.22264672932198426,0.01628501791612193,0.015981756675293442,0.0015905273405338429,0.012030885463896157,0.018459719606588095,200
test7,1,200.00000000000426,12288,11,8.691406250000185,0.2098157238934082,0.01207029782398008,0.012312055592381847,0.0007856749220571806,0.011795677764316037,0.014411816253178871,200
test7,1,200.00000000000426,12288,11,10.74218750000023,0.2359838623493573,0.010983976138442578,0.011301870905546397,0.0009133759076323749,0.01033659498441884,0.013315505508532494,200
test7,1,200.00000000000426,12288,11,17.968750000000384,0.19109892100474113,0.005317535193175292,0.005538539983291626,0.0010641123781304968,0.003912080990577762,0.008036485252730803,200
test7,2,200.00000000000426,12288,11,2.734375000000058,0.1896731893339081,0.0346830974781996,0.0345604257736281,0.0035650563674262305,0.029319458258934904,0.04169023804332106,200
test7,2,200.00000000000426,12288,11,3.417968750000073,1.6458063213890592,0.24075795330033725,0.19778183908739652,0.06515922828451251,0.14086583065378122,0.29314342425428186,200
test7,2,200.00000000000426,12288,11,4.003906250000085,0.38438005989833446,0.048000631870230015,0.08598684340118894,0.07053618933401828,0.04739527004647947,0.21994662143236188,200
test7,2,200.00000000000426,12288,11,4.492187500000096,0.17480497706691356,0.019456553969186486,0.019457661296042508,0.001632724700637007,0.01762178418835951,0.02105769606946697,200
test7,2,200.00000000000426,12288,11,4.785156250000102,0.6726978191345268,0.07029005783609599,0.0867496617456191,0.038329984127866645,0.01948878862547097,0.17190784320334843,200
test7,2,200.00000000000426,12288,11,8.691406250000185,0.2072738961851286,0.01192407133109928,0.012305632795237198,0.001051481483494944,0.011264704667923429,0.01460202669442345,200
test7,2,200.00000000000426,12288,11,10.74218750000023,0.22550818590825372,0.010496381016820313,0.010892269881864543,0.0022447751235353916,0.0101370257987724,0.013040235681445227,200
test7,2,200.00000000000426,12288,11,17.968750000000384,0.19350001061149769,0.0053843481213632985,0.005526422713117058,0.0009369914267289569,0.004141157053062333,0.007462345565967223,200
test7,3,200.00000000000426,12288,11,2.734375000000058,0.19036357272665327,0.034809339012873,0.03422412916108132,0.0032763746241099173,0.029411873740689792,0.04044516820962502,200
test7,3,200.00000000000426,12288,11,3.417968750000073,0.20297387835646852,0.029692178776717048,0.09336029781121613,0.48960536491323436,0.029287553926104725,0.2062934675928543,200
test7,3,200.00000000000426,12288,11,3.8085937500000813,0.2408777442614607,0.03162292437483724,0.48421010640920115,1.4611306803221624,0.03121668279454202,6.24161017427087,200
test7,3,200.00000000000426,12288,11,4.492187500000096,0.1884496419563062,0.020975264496005806,0.021931559738147963,0.0032883693715133363,0.019681086216358685,0.03578034514048084,200
test7,3,200.00000000000426,12288,11,6.835937500000146,0.215384746902628,0.015753855773449024,0.015611647323607383,0.0014596191977896496,0.011990595954332686,0.01787487231779578,200
test7,3,200.00000000000426,12288,11,8.691406250000185,0.21715763108336006,0.012492663720750335,0.013944244083216782,0.006590968131349478,0.012304215086989739,0.02693821273532882,200
test7,3,200.00000000000426,12288,11,10.74218750000023,0.23185265668343824,0.010791687292901623,0.010969453419931989,0.000968402791680574,0.009563545917314363,0.013615883582442602,200
test7,3,200.00000000000426,12288,11,17.968750000000384,0.2631899466164853,0.007323546340632478,0.007143715877150925,0.001452973974888361,0.0045442942553677425,0.009717814542124186,200
test7,4,200.00000000000426,12288,11,2.734375000000058,0.1892135878667145,0.03459905606705563,0.034216391809493055,0.00298377675343008,0.02948026601448048,0.0397065303326303,200
test7,4,200.00000000000426,12288,11,3.613281250000077,0.24088068632226856,0.033332678755945644,0.20349582194055124,0.9750958150304894,0.03279959376668092,0.2681760336245942,200
test7,4,200.00000000000426,12288,11,4.101562500000087,0.22710237730653127,0.027684861233557508,0.05910099759133182,0.047605306080388925,0.02712695654063171,0.15017709790807834,200
test7,4,200.00000000000426,12288,11,4.492187500000096,0.174905099660827,0.019467698049204677,0.019451354153643595,0.0015973527394620298,0.017630738925577615,0.02091212007813219,200
test7,4,200.00000000000426,12288,11,4.785156250000102,0.6736944308014623,0.07039419358578394,0.076208827088972,0.046572698857096695,0.017632389975413047,0.1481329432188047,200
test7,4,200.00000000000426,12288,11,6.835937500000146,0.22366552520909622,0.01635953555815069,0.01620243164373124,0.0016990833814162296,0.012011540518893925,0.018936420710269578,200
test7,4,200.00000000000426,12288,11,10.74218750000023,0.2304091726111448,0.010724499670627602,0.010716640437028328,0.0009678629223249433,0.009404672515408679,0.012293024767809217,200
test7,4,200.00000000000426,12288,11,17.968750000000384,0.2350376678878483,0.006540178584705204,0.008005118966437462,0.004236907397065255,0.004187802302141941,0.019783977807527046,200
test7,5,200.00000000000426,12288,11,3.710937500000079,0.6182922736909231,0.08330674845519628,0.20661811995907167,0.9882425623771564,0.08223477232480438,0.1867470517996153,196
test7,5,200.00000000000426,12288,11,4.003906250000085,0.28784265946193477,0.035945229669392065,0.17426587733359178,0.7948484012027839,0.033909481171852905,0.17922899830703365,200
test7,5,200.00000000000426,12288,11,4.492187500000096,0.175904640884057,0.019578951333181577,0.019269296646649007,0.001198496166712557,0.016829626023986282,0.02081033209145413,200
test7,5,200.00000000000426,12288,11,8.691406250000185,0.2084922107141054,0.011994158638833673,0.013323772589621195,0.003950679143446768,0.011707917686374377,0.02328174750844546,200
test7,5,200.00000000000426,12288,11,10.74218750000023,0.24112931109331903,0.01122347338907061,0.011413222487829859,0.0005140735583418442,0.010779715271867446,0.012813718848658999,200
test7,5,200.00000000000426,12288,11,15.332031250000327,0.1880881367584255,0.006133829682822408,0.006076679353834179,0.0006650724059862854,0.005229516519699559,0.007394489376539353,200
test7,5,200.00000000000426,12288,11,17.968750000000384,0.1992006082173532,0.005542973446047971,0.005562878080089673,0.0008935869744409723,0.004163462236284486,0.007414411881922208,200
test7,5,200.00000000000426,12288,11,18.26171875000039,0.5633334671444103,0.01542388958170759,0.022853948686296994,0.012493993889280746,0.014081150710414266,0.05165280166664714,200
test8,1,200.00000000000426,6592,5,2.734375000000058,0.1874768044506694,0.03428147281383596,0.03393640867621337,0.0032764480943537973,0.028521819374232232,0.04115391070535064,200
test8,1,200.00000000000426,6592,5,4.492187500000096,0.18219094389906587,0.02027864419050429,0.02083134902651528,0.0034522811118493863,0.015379627778083714,0.026288059529250004,200
test8,1,200.00000000000426,6592,5,6.835937500000146,0.15406455841364952,0.011268721986826696,0.0115372281782416,0.0006751920263662907,0.01043737711629297,0.01279346367991975,200
test8,1,200.00000000000426,6592,5,8.789062500000187,0.16515527772108385,0.009395500243688126,0.009852804278485571,0.0017472836812961465,0.007839676523094075,0.014434163049842024,200
test8,1,200.00000000000426,6592,5,10.74218750000023,0.4169712721331784,0.0194081173938348,0.01676868018500339,0.007418770900913396,0.007636366199333249,0.030381479444912495,200
test8,1,200.00000000000426,6592,5,11.523437500000245,0.1548920781533365,0.006720741018178525,0.010745397826600646,0.03750006737497295,0.006212501281241656,0.010391919829067479,200
test8,1,200.00000000000426,6592,5,14.941406250000318,0.2675409158500006,0.008953003197071726,0.00911442357829557,0.0025873219747042995,0.005082318657614699,0.01732699943831284,200
test8,1,200.00000000000426,6592,5,17.968750000000384,0.2370956242969946,0.006597443458698839,0.007529613502991458,0.002989322585306323,0.005739291574783985,0.014020963479171462,200
test8,2,200.00000000000426,6592,5,2.734375000000058,0.18735142734051724,0.034258546713693855,0.033873306659873016,0.003370229649784797,0.027427501926310504,0.04008821449050472,200
test8,2,200.00000000000426,6592,5,4.492187500000096,0.1849039182969907,0.020580610036534178,0.022000837719038605,0.004304694847204453,0.015583263641572066,0.03209533564784214,200
test8,2,200.00000000000426,6592,5,8.789062500000187,0.18802097730242195,0.010696304486537555,0.011067595372706865,0.0018384305621060694,0.009376755329783064,0.014345163422434781,200
test8,2,200.00000000000426,6592,5,10.644531250000227,0.4491965603936734,0.02109987513041797,0.01833704681110199,0.006752398703332354,0.010993677962945725,0.03158119844313067,200
test8,2,200.00000000000426,6592,5,14.941406250000318,0.21735460761294867,0.0072735659541063626,0.007158135823316428,0.0004898427291330652,0.006066924775656173,0.008037971967658018,200
test8,2,200.00000000000426,6592,5,15.429687500000329,0.20020223755771838,0.006487566179085419,0.00748507013596021,0.0036921683619195165,0.0057829148655844514,0.01497484129699154,200
test8,2,200.00000000000426,6592,5,17.968750000000384,0.23271230719118563,0.006475472895754592,0.007346973576725646,0.002346030626799694,0.00547752010904311,0.01190459360260592,200
test8,2,200.00000000000426,6592,5,18.35937500000039,0.8584191521732407,0.0233782237187601,0.017742578863284647,0.008341868170656994,0.004228352161816737,0.025596202554798678,200
test8,3,200.00000000000426,6592,5,2.734375000000058,0.18781790705126156,0.03434384586080138,0.03436295186621306,0.002940780794560166,0.02908872239236256,0.04042762697133578,200
test8,3,200.00000000000426,6592,5,6.835937500000146,0.15205595661709648,0.011121807112564533,0.011320785532949192,0.0006732680629962173,0.010273498764967347,0.012644756049100864,200
test8,3,200.00000000000426,6592,5,8.789062500000187,0.1773483401838405,0.010089150019347156,0.010373368578358641,0.0015582467059379462,0.008634136898683845,0.013889407720990368,200
test8,3,200.00000000000426,6592,5,10.644531250000227,0.3125002359739657,0.014678910166850185,0.014716701951309278,0.003936593836822874,0.009747422058506192,0.025251237995552157,200
test8,3,200.00000000000426,6592,5,11.523437500000245,0.17471496620069082,0.007580852770741678,0.008335230932657691,0.007149091058828125,0.006634835845025452,0.00981430684563295,200
test8,3,200.00000000000426,6592,5,12.69531250000027,0.30403122549492245,0.011974152881030537,0.013618061532309853,0.0069725396134702545,0.009016662914592154,0.04004123509109236,200
test8,3,200.00000000000426,6592,5,14.941406250000318,0.25936955985100774,0.00867955651266099,0.008781312401855595,0.0012936445303156582,0.0061685853684718605,0.011830094333716882,200
test8,3,200.00000000000426,6592,5,17.968750000000384,0.254131363541898,0.007071481420296142,0.007725555587933129,0.001931666272256339,0.006515727397380527,0.012941984430886053,200
test8,4,200.00000000000426,6592,5,2.734375000000058,0.18887955457032257,0.03453797569285825,0.03434846839337842,0.0030852855789895686,0.02867428312659235,0.040783525692016806,200
test8,4,200.00000000000426,6592,5,4.492187500000096,0.19927736377494742,0.022180437011471935,0.021379935420163188,0.0041836002659956795,0.01487832361812144,0.028585624261923574,200
test8,4,200.00000000000426,6592,5,6.835937500000146,0.14741014820654996,0.010781999411678853,0.011071613274458754,0.0009300621357662547,0.009698468505937346,0.013094740813807007,200
test8,4,200.00000000000426,6592,5,10.644531250000227,0.313567060727058,0.014729021568096353,0.015557642996208711,0.0050212737536676965,0.009006044252853701,0.02655084512391874,200
test8,4,200.00000000000426,6592,5,11.523437500000245,0.16745362550075527,0.007265784428507192,0.007983291637517978,0.008380588167473606,0.006614568190527247,0.009298153227421226,200
test8,4,200.00000000000426,6592,5,12.69531250000027,0.29913563886520755,0.011781342084537155,0.013910563691401479,0.007893585411789503,0.009152003723311087,0.04057929142820926,200
test8,4,200.00000000000426,6592,5,15.429687500000329,0.20157110205088102,0.0065319243196233475,0.0073171919830547875,0.003174323760314303,0.0055837688100571345,0.014922917554507921,200
test8,4,200.00000000000426,6592,5,17.968750000000384,0.26075696881085264,0.007255846088649658,0.008561174621305343,0.0030265137749927577,0.0066341809238268995,0.016922441080416895,200
test8,5,200.00000000000426,6592,5,6.835937500000146,0.1474482911898054,0.010784789298454108,0.01110412147136528,0.0008309695272657428,0.009887424166579227,0.012965790028688307,200
test8,5,200.00000000000426,6592,5,8.789062500000187,0.1696722434418536,0.009652465404691911,0.010311489839405602,0.0018684265828990774,0.008083456321671526,0.014735648600484224,200
test8,5,200.00000000000426,6592,5,10.74218750000023,0.41909408282865,0.019506924582569477,0.018210308098435726,0.007037374361650406,0.007792278636013069,0.031201284986789642,200
test8,5,200.00000000000426,6592,5,12.69531250000027,0.3048287943120016,0.012005564822133961,0.013686233706750182,0.00629700883877305,0.010176461632231576,0.029973906223084067,200
test8,5,200.00000000000426,6592,5,14.941406250000318,0.23524963545384736,0.007872406101461914,0.007702442418851354,0.0003262317129627268,0.007062365723570883,0.008375873538759087,200
test8,5,200.00000000000426,6592,5,15.429687500000329,0.21936281791079892,0.007108465998121941,0.009927874946074116,0.007385892341005107,0.006150066157026929,0.038772119676689275,200
test8,5,200.00000000000426,6592,5,17.968750000000384,0.23917860502273314,0.0066554046615019975,0.0075929896517462,0.002750190100303703,0.005418888138504271,0.012671464734350974,200
test8,5,200.00000000000426,6592,5,18.35937500000039,0.908550991762862,0.024743516371413588,0.01690856090046293,0.009894807380463397,0.004027766114655675,0.03112059353302387,200
